,date,day,hour,latitude,longitude,minute,month,target,year
3381,1.0,3.0,12.0,39.13496,-84.458125,37.0,2.0,0.0,2018.0
3382,1.0,3.0,12.0,39.144044,-84.445234,34.0,2.0,0.0,2018.0
3383,1.0,3.0,12.0,39.161835,-84.410087,27.0,2.0,1.0,2018.0
3384,1.0,3.0,12.0,39.128928,-84.477179,40.0,2.0,1.0,2018.0
3385,1.0,3.0,12.0,39.158804,-84.420857,29.0,2.0,1.0,2018.0
3386,1.0,3.0,12.0,39.13260800000001,-84.46060899999998,37.0,2.0,1.0,2018.0
3387,1.0,3.0,12.0,39.158804,-84.420857,29.0,2.0,1.0,2018.0
3388,1.0,3.0,12.0,39.129599,-84.47643199999997,40.0,2.0,1.0,2018.0
3389,1.0,3.0,12.0,39.137726,-84.455765,36.0,2.0,1.0,2018.0
3390,1.0,3.0,12.0,39.161126,-84.403725,26.0,2.0,1.0,2018.0
3391,1.0,3.0,12.0,39.143061,-84.446866,35.0,2.0,0.0,2018.0
3392,1.0,3.0,12.0,39.1296,-84.476451,40.0,2.0,1.0,2018.0
3393,1.0,3.0,12.0,39.130501,-84.467023,38.0,2.0,1.0,2018.0
3394,1.0,3.0,12.0,39.151837,-84.43233599999998,32.0,2.0,1.0,2018.0
3395,1.0,3.0,12.0,39.138795,-84.454045,35.0,2.0,1.0,2018.0
3396,1.0,3.0,12.0,39.153475,-84.42958,31.0,2.0,1.0,2018.0
3397,1.0,3.0,12.0,39.137654,-84.45588599999998,36.0,2.0,1.0,2018.0
3398,1.0,3.0,12.0,39.157682,-84.42277299999998,30.0,2.0,1.0,2018.0
3399,1.0,3.0,12.0,39.161526,-84.405335,26.0,2.0,1.0,2018.0
3400,1.0,3.0,12.0,39.145361,-84.443095,34.0,2.0,1.0,2018.0
3401,1.0,3.0,12.0,39.145777,-84.44238,34.0,2.0,1.0,2018.0
3402,1.0,3.0,12.0,39.132194,-84.46193199999998,38.0,2.0,1.0,2018.0
3403,1.0,3.0,12.0,39.161155,-84.403706,26.0,2.0,1.0,2018.0
3404,1.0,3.0,12.0,39.141755,-84.449042,35.0,2.0,0.0,2018.0
3405,1.0,3.0,12.0,39.145889,-84.442185,34.0,2.0,1.0,2018.0
3406,1.0,3.0,12.0,39.128417,-84.477662,40.0,2.0,1.0,2018.0
3407,1.0,3.0,12.0,39.161564,-84.41395,28.0,2.0,1.0,2018.0
3408,1.0,3.0,12.0,39.131964,-84.46325300000002,38.0,2.0,1.0,2018.0
3409,1.0,3.0,12.0,39.15931,-84.419699,28.0,2.0,1.0,2018.0
3410,1.0,3.0,12.0,39.144941,-84.4438,34.0,2.0,1.0,2018.0
3411,1.0,3.0,12.0,39.161759,-84.408901,27.0,2.0,1.0,2018.0
3412,1.0,3.0,12.0,39.158293,-84.421788,29.0,2.0,1.0,2018.0
3413,1.0,3.0,12.0,39.15667,-84.424413,30.0,2.0,1.0,2018.0
3414,1.0,3.0,12.0,39.130788,-84.466004,38.0,2.0,1.0,2018.0
3415,1.0,3.0,12.0,39.136387,-84.457086,37.0,2.0,0.0,2018.0
3416,1.0,3.0,12.0,39.161126,-84.403725,25.0,2.0,1.0,2018.0
3417,1.0,3.0,12.0,39.138794,-84.454048,36.0,2.0,1.0,2018.0
3418,1.0,3.0,12.0,39.132956,-84.45984399999998,37.0,2.0,1.0,2018.0
3419,1.0,3.0,12.0,39.146875,-84.439649,33.0,2.0,1.0,2018.0
3420,1.0,3.0,12.0,39.139393,-84.452979,35.0,2.0,1.0,2018.0
3421,1.0,3.0,12.0,39.129688,-84.474914,39.0,2.0,1.0,2018.0
3422,1.0,3.0,12.0,39.161126,-84.403725,26.0,2.0,1.0,2018.0
3423,1.0,3.0,12.0,39.129978,-84.471378,39.0,2.0,1.0,2018.0
3424,1.0,3.0,12.0,39.138794,-84.454048,36.0,2.0,1.0,2018.0
3425,1.0,3.0,12.0,39.161126,-84.403725,25.0,2.0,1.0,2018.0
3426,1.0,3.0,12.0,39.132287,-84.461403,38.0,2.0,1.0,2018.0
3427,1.0,3.0,12.0,39.131581,-84.464347,38.0,2.0,1.0,2018.0
3428,1.0,3.0,12.0,39.133818,-84.458822,37.0,2.0,0.0,2018.0
3429,1.0,3.0,12.0,39.162014,-84.412834,27.0,2.0,1.0,2018.0
3430,1.0,3.0,12.0,39.129735,-84.474245,39.0,2.0,1.0,2018.0
3431,1.0,3.0,12.0,39.131039,-84.465488,38.0,2.0,1.0,2018.0
3432,1.0,3.0,12.0,39.151837,-84.43233599999998,32.0,2.0,1.0,2018.0
3433,1.0,3.0,12.0,39.160677,-84.41614399999997,28.0,2.0,1.0,2018.0
3434,1.0,3.0,12.0,39.158804,-84.420857,29.0,2.0,1.0,2018.0
3435,1.0,3.0,12.0,39.148277,-84.437607,33.0,2.0,0.0,2018.0
3436,1.0,3.0,12.0,39.137654,-84.45588599999998,36.0,2.0,1.0,2018.0
3437,1.0,3.0,12.0,39.159864,-84.41825,28.0,2.0,1.0,2018.0
3438,1.0,3.0,12.0,39.158804,-84.420857,29.0,2.0,1.0,2018.0
3439,1.0,3.0,12.0,39.149643,-84.43559599999998,33.0,2.0,1.0,2018.0
3440,1.0,3.0,12.0,39.129576,-84.47670500000002,40.0,2.0,1.0,2018.0
3441,1.0,3.0,12.0,39.140797,-84.450704,35.0,2.0,0.0,2018.0
3442,1.0,3.0,12.0,39.140088,-84.451829,35.0,2.0,0.0,2018.0
3443,1.0,3.0,12.0,39.158804,-84.420857,29.0,2.0,1.0,2018.0
3444,1.0,3.0,12.0,39.161887,-84.4108,27.0,2.0,1.0,2018.0
3445,1.0,3.0,12.0,39.132565,-84.460688,38.0,2.0,1.0,2018.0
3446,1.0,3.0,12.0,39.115782,-84.513082,50.0,2.0,0.0,2018.0
3447,1.0,3.0,12.0,39.124358,-84.52945600000002,55.0,2.0,1.0,2018.0
3448,1.0,3.0,12.0,39.123591,-84.519879,52.0,2.0,0.0,2018.0
3449,1.0,3.0,12.0,39.12743,-84.508593,45.0,2.0,0.0,2018.0
3450,1.0,3.0,12.0,39.125095,-84.526137,54.0,2.0,1.0,2018.0
3451,1.0,3.0,12.0,39.127647,-84.492426,43.0,2.0,0.0,2018.0
3452,1.0,3.0,12.0,39.118036,-84.516858,51.0,2.0,0.0,2018.0
3453,1.0,3.0,12.0,39.127604,-84.508669,45.0,2.0,0.0,2018.0
3454,1.0,3.0,12.0,39.116678,-84.515289,50.0,2.0,1.0,2018.0
3455,1.0,3.0,12.0,39.128678,-84.499835,44.0,2.0,0.0,2018.0
3456,1.0,3.0,12.0,39.115612,-84.511539,49.0,2.0,0.0,2018.0
3457,1.0,3.0,12.0,39.125072,-84.525492,54.0,2.0,1.0,2018.0
3458,1.0,3.0,12.0,39.124228,-84.529466,55.0,2.0,1.0,2018.0
3459,1.0,3.0,12.0,39.127066,-84.483148,41.0,2.0,1.0,2018.0
3460,1.0,3.0,12.0,39.118031,-84.516839,51.0,2.0,1.0,2018.0
3461,1.0,3.0,12.0,39.11806,-84.516882,51.0,2.0,1.0,2018.0
3462,1.0,3.0,12.0,39.115975,-84.510538,49.0,2.0,0.0,2018.0
3463,1.0,3.0,12.0,39.120646,-84.508548,47.0,2.0,0.0,2018.0
3464,1.0,3.0,12.0,39.124749,-84.52074300000002,53.0,2.0,0.0,2018.0
3465,1.0,3.0,12.0,39.127409,-84.478612,41.0,2.0,1.0,2018.0
3466,1.0,3.0,12.0,39.12481,-84.521585,53.0,2.0,1.0,2018.0
3467,1.0,3.0,12.0,39.115434,-84.513823,50.0,2.0,1.0,2018.0
3468,1.0,3.0,12.0,39.127088,-84.483929,42.0,2.0,1.0,2018.0
3469,1.0,3.0,12.0,39.11555900000001,-84.510727,49.0,2.0,0.0,2018.0
3470,1.0,3.0,12.0,39.115884,-84.512939,49.0,2.0,1.0,2018.0
3471,1.0,3.0,12.0,39.123162,-84.508441,46.0,2.0,0.0,2018.0
3472,1.0,3.0,12.0,39.127362,-84.478657,41.0,2.0,1.0,2018.0
3473,1.0,3.0,12.0,39.12724,-84.478803,41.0,2.0,1.0,2018.0
3474,1.0,3.0,12.0,39.127979,-84.49639,43.0,2.0,0.0,2018.0
3475,1.0,3.0,12.0,39.127879,-84.508129,45.0,2.0,0.0,2018.0
3476,1.0,3.0,12.0,39.116043,-84.512648,49.0,2.0,1.0,2018.0
3477,1.0,3.0,12.0,39.117299,-84.510384,49.0,2.0,0.0,2018.0
3478,1.0,3.0,12.0,39.120367,-84.508586,47.0,2.0,0.0,2018.0
3479,1.0,3.0,12.0,39.125068,-84.52553,54.0,2.0,1.0,2018.0
3480,1.0,3.0,12.0,39.121015,-84.50853599999998,47.0,2.0,0.0,2018.0
3481,1.0,3.0,12.0,39.128099,-84.505278,45.0,2.0,1.0,2018.0
3482,1.0,3.0,12.0,39.116121,-84.514634,50.0,2.0,1.0,2018.0
3483,1.0,3.0,12.0,39.117751,-84.51016800000002,48.0,2.0,0.0,2018.0
3484,1.0,3.0,12.0,39.120305,-84.50860300000002,47.0,2.0,0.0,2018.0
3485,1.0,3.0,12.0,39.116079,-84.512571,49.0,2.0,1.0,2018.0
3486,1.0,3.0,12.0,39.125143,-84.527106,54.0,2.0,1.0,2018.0
3487,1.0,3.0,12.0,39.115628,-84.511737,49.0,2.0,1.0,2018.0
3488,1.0,3.0,12.0,39.12502,-84.508436,46.0,2.0,0.0,2018.0
3489,1.0,3.0,12.0,39.121608,-84.520585,52.0,2.0,1.0,2018.0
3490,1.0,3.0,12.0,39.12743,-84.508593,46.0,2.0,0.0,2018.0
3491,1.0,3.0,12.0,39.124358,-84.52945600000002,55.0,2.0,1.0,2018.0
3492,1.0,3.0,12.0,39.116182,-84.51051,49.0,2.0,1.0,2018.0
3493,1.0,3.0,12.0,39.118243,-84.508841,48.0,2.0,1.0,2018.0
3494,1.0,3.0,12.0,39.117784,-84.50998,48.0,2.0,1.0,2018.0
3495,1.0,3.0,12.0,39.125199,-84.528324,55.0,2.0,1.0,2018.0
3496,1.0,3.0,12.0,39.12743,-84.508593,46.0,2.0,1.0,2018.0
3497,1.0,3.0,12.0,39.12761500000001,-84.491803,43.0,2.0,0.0,2018.0
3498,1.0,3.0,12.0,39.127271,-84.48259,41.0,2.0,1.0,2018.0
3499,1.0,3.0,12.0,39.120442,-84.51991,52.0,2.0,1.0,2018.0
3500,1.0,3.0,12.0,39.127531,-84.508647,45.0,2.0,1.0,2018.0
3501,1.0,3.0,12.0,39.118036,-84.516858,51.0,2.0,1.0,2018.0
3502,1.0,3.0,12.0,39.119794,-84.50867099999998,48.0,2.0,0.0,2018.0
3503,1.0,3.0,12.0,39.127371,-84.488651,42.0,2.0,1.0,2018.0
3504,1.0,3.0,12.0,39.125082,-84.525929,54.0,2.0,1.0,2018.0
3505,1.0,3.0,12.0,39.124277,-84.519799,53.0,2.0,1.0,2018.0
3506,1.0,3.0,12.0,39.128019,-84.49681700000002,43.0,2.0,1.0,2018.0
3507,1.0,3.0,12.0,39.120334,-84.50859399999999,47.0,2.0,1.0,2018.0
3508,1.0,3.0,12.0,39.124871,-84.52274200000002,53.0,2.0,1.0,2018.0
3509,1.0,3.0,12.0,39.125169,-84.529072,55.0,2.0,1.0,2018.0
3510,1.0,3.0,12.0,39.11972100000001,-84.518929,52.0,2.0,1.0,2018.0
3511,1.0,3.0,12.0,39.127161,-84.508488,46.0,2.0,1.0,2018.0
3512,1.0,3.0,12.0,39.12067800000001,-84.520512,52.0,2.0,1.0,2018.0
3513,1.0,3.0,12.0,39.1168,-84.51542099999998,50.0,2.0,1.0,2018.0
3514,1.0,3.0,12.0,39.12525,-84.528951,55.0,2.0,1.0,2018.0
3515,1.0,3.0,12.0,39.124516,-84.519769,53.0,2.0,1.0,2018.0
3516,1.0,3.0,12.0,39.128112,-84.506601,45.0,2.0,1.0,2018.0
3517,1.0,3.0,12.0,39.128768,-84.500146,44.0,2.0,1.0,2018.0
3518,1.0,3.0,12.0,39.122325,-84.520288,52.0,2.0,0.0,2018.0
3519,1.0,3.0,12.0,39.118499,-84.50880500000002,48.0,2.0,1.0,2018.0
3520,1.0,3.0,12.0,39.124724,-84.520124,53.0,2.0,1.0,2018.0
3521,1.0,3.0,12.0,39.127409,-84.478612,41.0,2.0,1.0,2018.0
3522,1.0,3.0,12.0,39.122143,-84.50846700000002,47.0,2.0,0.0,2018.0
3523,1.0,3.0,12.0,39.125065,-84.525424,54.0,2.0,1.0,2018.0
3524,1.0,3.0,12.0,39.127739,-84.493358,43.0,2.0,1.0,2018.0
3525,1.0,3.0,12.0,39.127299,-84.487237,42.0,2.0,1.0,2018.0
3526,1.0,3.0,12.0,39.128476,-84.49911,44.0,2.0,1.0,2018.0
3527,1.0,3.0,12.0,39.11659,-84.515182,50.0,2.0,1.0,2018.0
3528,1.0,3.0,12.0,39.128495,-84.503445,44.0,2.0,1.0,2018.0
3529,1.0,3.0,12.0,39.120332,-84.50859399999999,47.0,2.0,1.0,2018.0
3530,1.0,3.0,12.0,39.128197,-84.498025,44.0,2.0,1.0,2018.0
3531,1.0,3.0,12.0,39.117238,-84.515927,51.0,2.0,1.0,2018.0
3532,1.0,3.0,12.0,39.12507100000001,-84.525654,54.0,2.0,1.0,2018.0
3533,1.0,3.0,12.0,39.127169,-84.482822,41.0,2.0,1.0,2018.0
3534,1.0,3.0,12.0,39.127068,-84.479612,41.0,2.0,1.0,2018.0
3535,1.0,3.0,12.0,39.116862,-84.51043,49.0,2.0,1.0,2018.0
3536,1.0,3.0,12.0,39.127509,-84.490427,43.0,2.0,1.0,2018.0
3537,1.0,3.0,12.0,39.124839,-84.522471,53.0,2.0,1.0,2018.0
3538,1.0,3.0,12.0,39.127387,-84.488906,42.0,2.0,1.0,2018.0
3539,1.0,3.0,12.0,39.117631,-84.516385,51.0,2.0,1.0,2018.0
3540,1.0,3.0,12.0,39.124299,-84.529461,55.0,2.0,1.0,2018.0
3541,1.0,3.0,12.0,39.12807,-84.50574,45.0,2.0,1.0,2018.0
3542,1.0,3.0,12.0,39.11591,-84.51234000000002,49.0,2.0,1.0,2018.0
3543,1.0,3.0,12.0,39.124881,-84.523034,53.0,2.0,1.0,2018.0
3544,1.0,3.0,12.0,39.119466,-84.508703,48.0,2.0,1.0,2018.0
3545,1.0,3.0,12.0,39.127251,-84.482626,41.0,2.0,1.0,2018.0
3546,1.0,3.0,12.0,39.126409,-84.508439,46.0,2.0,0.0,2018.0
3547,1.0,3.0,12.0,39.124715,-84.519875,53.0,2.0,1.0,2018.0
3548,1.0,3.0,12.0,39.12827100000001,-84.50446099999998,45.0,2.0,1.0,2018.0
3549,1.0,3.0,12.0,39.124157,-84.52964899999998,56.0,2.0,1.0,2018.0
3550,1.0,3.0,12.0,39.116356,-84.514902,50.0,2.0,1.0,2018.0
3551,1.0,3.0,12.0,39.115566,-84.510865,49.0,2.0,1.0,2018.0
3552,1.0,3.0,12.0,39.128966,-84.501005,44.0,2.0,1.0,2018.0
3553,1.0,3.0,12.0,39.117742,-84.516513,51.0,2.0,1.0,2018.0
3554,1.0,3.0,12.0,39.12839500000001,-84.498816,44.0,2.0,1.0,2018.0
3555,1.0,3.0,12.0,39.118147,-84.508851,48.0,2.0,1.0,2018.0
3556,1.0,3.0,12.0,39.128145,-84.49772800000002,43.0,2.0,1.0,2018.0
3557,1.0,3.0,12.0,39.128144,-84.497703,43.0,2.0,1.0,2018.0
3558,1.0,3.0,12.0,39.118788,-84.508767,48.0,2.0,1.0,2018.0
3559,1.0,3.0,12.0,39.123904,-84.508431,46.0,2.0,0.0,2018.0
3560,1.0,3.0,12.0,39.125155,-84.527372,54.0,2.0,1.0,2018.0
3561,1.0,3.0,12.0,39.120797,-84.520646,52.0,2.0,1.0,2018.0
3562,1.0,3.0,12.0,39.12481500000001,-84.521889,53.0,2.0,1.0,2018.0
3563,1.0,3.0,12.0,39.11797,-84.50899,48.0,2.0,1.0,2018.0
3564,1.0,3.0,12.0,39.120332,-84.50859399999999,47.0,2.0,1.0,2018.0
3565,1.0,3.0,12.0,39.128856,-84.50216400000002,44.0,2.0,1.0,2018.0
3566,1.0,3.0,12.0,39.121798,-84.520515,52.0,2.0,1.0,2018.0
3567,1.0,3.0,12.0,39.12755,-84.490877,43.0,2.0,1.0,2018.0
3568,1.0,3.0,12.0,39.125073,-84.52561800000002,54.0,2.0,1.0,2018.0
3569,1.0,3.0,12.0,39.117918,-84.509113,48.0,2.0,1.0,2018.0
3570,1.0,3.0,12.0,39.115712,-84.51417,50.0,2.0,1.0,2018.0
3571,1.0,3.0,12.0,39.128587,-84.503085,44.0,2.0,1.0,2018.0
3572,1.0,3.0,12.0,39.121189,-84.508545,47.0,2.0,1.0,2018.0
3573,1.0,3.0,12.0,39.122715,-84.52014,52.0,2.0,0.0,2018.0
3574,1.0,3.0,12.0,39.127091,-84.484015,42.0,2.0,1.0,2018.0
3575,1.0,3.0,12.0,39.124744,-84.520537,53.0,2.0,1.0,2018.0
3576,1.0,3.0,12.0,39.121773,-84.508482,47.0,2.0,0.0,2018.0
3577,1.0,3.0,12.0,39.127085,-84.479293,41.0,2.0,1.0,2018.0
3578,1.0,3.0,12.0,39.128324,-84.50421899999998,44.0,2.0,1.0,2018.0
3579,1.0,3.0,12.0,39.127116,-84.484326,42.0,2.0,1.0,2018.0
3580,1.0,3.0,12.0,39.128148,-84.507127,45.0,2.0,1.0,2018.0
3581,1.0,3.0,12.0,39.127187,-84.485386,42.0,2.0,1.0,2018.0
3582,1.0,3.0,12.0,39.120714,-84.50854,47.0,2.0,1.0,2018.0
3583,1.0,3.0,12.0,39.12507100000001,-84.525654,54.0,2.0,1.0,2018.0
3584,1.0,3.0,12.0,39.118459,-84.50880699999998,48.0,2.0,1.0,2018.0
3585,1.0,3.0,12.0,39.124843,-84.529234,55.0,2.0,1.0,2018.0
3586,1.0,3.0,12.0,39.125515,-84.508436,46.0,2.0,0.0,2018.0
3587,1.0,3.0,12.0,39.124361,-84.529454,55.0,2.0,1.0,2018.0
3588,1.0,3.0,12.0,39.127866,-84.494681,43.0,2.0,1.0,2018.0
3589,1.0,3.0,12.0,39.116555,-84.51513800000002,50.0,2.0,1.0,2018.0
3590,1.0,3.0,12.0,39.119512,-84.518664,52.0,2.0,1.0,2018.0
3591,1.0,3.0,12.0,39.128994,-84.50142,44.0,2.0,1.0,2018.0
3592,1.0,3.0,12.0,39.128079,-84.50784399999998,45.0,2.0,1.0,2018.0
3593,1.0,3.0,12.0,39.12724,-84.481274,41.0,2.0,1.0,2018.0
3594,1.0,3.0,12.0,39.124888,-84.523209,53.0,2.0,1.0,2018.0
3595,1.0,3.0,12.0,39.125028,-84.524973,54.0,2.0,1.0,2018.0
3596,1.0,3.0,12.0,39.12878900000001,-84.50237800000002,44.0,2.0,1.0,2018.0
3597,1.0,3.0,12.0,39.128145,-84.49772800000002,43.0,2.0,1.0,2018.0
3598,1.0,3.0,12.0,39.120332,-84.50859399999999,47.0,2.0,1.0,2018.0
3599,1.0,3.0,12.0,39.115543,-84.513439,50.0,2.0,1.0,2018.0
3600,1.0,3.0,12.0,39.118936,-84.508753,48.0,2.0,1.0,2018.0
3601,1.0,3.0,12.0,39.124876,-84.522914,53.0,2.0,1.0,2018.0
3602,1.0,3.0,12.0,39.118034,-84.516853,51.0,2.0,1.0,2018.0
3603,1.0,3.0,12.0,39.127257,-84.482621,41.0,2.0,1.0,2018.0
3604,1.0,3.0,12.0,39.127337,-84.50855200000002,46.0,2.0,1.0,2018.0
3605,1.0,3.0,12.0,39.11881,-84.517775,51.0,2.0,1.0,2018.0
3606,1.0,3.0,12.0,39.11545,-84.513607,50.0,2.0,1.0,2018.0
3607,1.0,3.0,12.0,39.12713,-84.484525,42.0,2.0,1.0,2018.0
3608,1.0,3.0,12.0,39.123317,-84.51992800000002,52.0,2.0,1.0,2018.0
3609,1.0,3.0,12.0,39.126122,-84.508436,46.0,2.0,0.0,2018.0
3610,1.0,3.0,12.0,39.11904000000001,-84.518059,51.0,2.0,1.0,2018.0
3611,1.0,3.0,12.0,39.12727,-84.481577,41.0,2.0,1.0,2018.0
3612,1.0,3.0,12.0,39.12743,-84.508593,45.0,2.0,1.0,2018.0
3613,1.0,3.0,12.0,39.125068,-84.525559,54.0,2.0,1.0,2018.0
3614,1.0,3.0,12.0,39.123023,-84.508443,46.0,2.0,0.0,2018.0
3615,1.0,3.0,12.0,39.12727,-84.486708,42.0,2.0,1.0,2018.0
3616,1.0,3.0,12.0,39.1154,-84.513743,50.0,2.0,1.0,2018.0
3617,1.0,3.0,12.0,39.125242,-84.528991,55.0,2.0,1.0,2018.0
3618,1.0,3.0,12.0,39.12743,-84.508593,45.0,2.0,1.0,2018.0
3619,1.0,3.0,12.0,39.127214,-84.48584100000002,42.0,2.0,1.0,2018.0
3620,1.0,3.0,12.0,39.127911,-84.495264,43.0,2.0,1.0,2018.0
3621,1.0,3.0,12.0,39.117043,-84.515709,51.0,2.0,1.0,2018.0
3622,1.0,3.0,12.0,39.118338,-84.51719399999998,51.0,2.0,1.0,2018.0
3623,1.0,3.0,12.0,39.125012,-84.524825,54.0,2.0,1.0,2018.0
3624,1.0,3.0,12.0,39.115832,-84.5143,50.0,2.0,1.0,2018.0
3625,1.0,3.0,12.0,39.115759,-84.512189,49.0,2.0,1.0,2018.0
3626,1.0,3.0,12.0,39.120188,-84.5195,52.0,2.0,1.0,2018.0
3627,1.0,3.0,12.0,39.12777,-84.49367099999998,43.0,2.0,1.0,2018.0
3628,1.0,3.0,12.0,39.128239,-84.498227,44.0,2.0,1.0,2018.0
3629,1.0,3.0,12.0,39.12743,-84.508593,46.0,2.0,1.0,2018.0
3630,1.0,3.0,12.0,39.124337,-84.508438,46.0,2.0,0.0,2018.0
3631,1.0,3.0,12.0,39.11819600000001,-84.51702900000002,51.0,2.0,1.0,2018.0
3632,1.0,3.0,12.0,39.125211,-84.52863,55.0,2.0,1.0,2018.0
3633,1.0,3.0,12.0,39.124404,-84.529428,55.0,2.0,1.0,2018.0
3634,1.0,3.0,12.0,39.128134,-84.497613,43.0,2.0,1.0,2018.0
3635,1.0,3.0,12.0,39.124703,-84.529285,55.0,2.0,1.0,2018.0
3636,1.0,3.0,13.0,39.125116,-84.525997,5.0,2.0,1.0,2018.0
3637,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3638,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3639,1.0,3.0,12.0,39.124171,-84.529698,56.0,2.0,1.0,2018.0
3640,1.0,3.0,12.0,39.124171,-84.529698,57.0,2.0,1.0,2018.0
3641,1.0,3.0,13.0,39.123956,-84.528997,4.0,2.0,1.0,2018.0
3642,1.0,3.0,13.0,39.125911,-84.545861,10.0,2.0,0.0,2018.0
3643,1.0,3.0,12.0,39.124171,-84.529698,59.0,2.0,1.0,2018.0
3644,1.0,3.0,12.0,39.124166,-84.52968800000002,56.0,2.0,1.0,2018.0
3645,1.0,3.0,12.0,39.124171,-84.529698,59.0,2.0,1.0,2018.0
3646,1.0,3.0,13.0,39.12527,-84.52832099999998,5.0,2.0,1.0,2018.0
3647,1.0,3.0,12.0,39.124171,-84.529698,56.0,2.0,1.0,2018.0
3648,1.0,3.0,13.0,39.124321,-84.533902,8.0,2.0,1.0,2018.0
3649,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3650,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3651,1.0,3.0,12.0,39.124171,-84.529698,57.0,2.0,1.0,2018.0
3652,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3653,1.0,3.0,13.0,39.124147,-84.529575,2.0,2.0,1.0,2018.0
3654,1.0,3.0,13.0,39.124071,-84.529432,4.0,2.0,1.0,2018.0
3655,1.0,3.0,13.0,39.125911,-84.545861,10.0,2.0,0.0,2018.0
3656,1.0,3.0,13.0,39.123698,-84.533291,7.0,2.0,1.0,2018.0
3657,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3658,1.0,3.0,13.0,39.12399,-84.52596,5.0,2.0,1.0,2018.0
3659,1.0,3.0,12.0,39.124171,-84.529698,57.0,2.0,1.0,2018.0
3660,1.0,3.0,13.0,39.122182,-84.532129,7.0,2.0,1.0,2018.0
3661,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3662,1.0,3.0,13.0,39.123953,-84.528234,3.0,2.0,1.0,2018.0
3663,1.0,3.0,13.0,39.121572,-84.526213,6.0,2.0,1.0,2018.0
3664,1.0,3.0,13.0,39.125256,-84.52802,5.0,2.0,1.0,2018.0
3665,1.0,3.0,13.0,39.121252,-84.528728,7.0,2.0,1.0,2018.0
3666,1.0,3.0,13.0,39.124171,-84.529698,2.0,2.0,1.0,2018.0
3667,1.0,3.0,13.0,39.12204600000001,-84.526178,6.0,2.0,1.0,2018.0
3668,1.0,3.0,13.0,39.123612,-84.52601,5.0,2.0,1.0,2018.0
3669,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3670,1.0,3.0,13.0,39.123917,-84.52823599999998,4.0,2.0,1.0,2018.0
3671,1.0,3.0,13.0,39.120978,-84.526992,7.0,2.0,1.0,2018.0
3672,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3673,1.0,3.0,13.0,39.125211,-84.527241,5.0,2.0,1.0,2018.0
3674,1.0,3.0,13.0,39.124129,-84.529431,4.0,2.0,1.0,2018.0
3675,1.0,3.0,12.0,39.124171,-84.529698,59.0,2.0,1.0,2018.0
3676,1.0,3.0,13.0,39.125911,-84.545861,10.0,2.0,0.0,2018.0
3677,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3678,1.0,3.0,13.0,39.124774,-84.546071,9.0,2.0,0.0,2018.0
3679,1.0,3.0,13.0,39.124002,-84.53339100000002,8.0,2.0,1.0,2018.0
3680,1.0,3.0,13.0,39.124732,-84.52926,4.0,2.0,1.0,2018.0
3681,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3682,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3683,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3684,1.0,3.0,13.0,39.12394000000001,-84.533375,7.0,2.0,1.0,2018.0
3685,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3686,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3687,1.0,3.0,13.0,39.124506,-84.529337,4.0,2.0,1.0,2018.0
3688,1.0,3.0,13.0,39.121726,-84.526201,6.0,2.0,1.0,2018.0
3689,1.0,3.0,13.0,39.124171,-84.529698,2.0,2.0,1.0,2018.0
3690,1.0,3.0,13.0,39.124171,-84.529698,2.0,2.0,1.0,2018.0
3691,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3692,1.0,3.0,13.0,39.125911,-84.545861,10.0,2.0,0.0,2018.0
3693,1.0,3.0,12.0,39.124171,-84.529698,58.0,2.0,1.0,2018.0
3694,1.0,3.0,13.0,39.124171,-84.529698,0.0,2.0,1.0,2018.0
3695,1.0,3.0,13.0,39.125104,-84.52592,5.0,2.0,1.0,2018.0
3696,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3697,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3698,1.0,3.0,12.0,39.124171,-84.529698,57.0,2.0,1.0,2018.0
3699,1.0,3.0,13.0,39.124171,-84.529698,1.0,2.0,1.0,2018.0
3700,1.0,3.0,13.0,39.124413,-84.52936899999997,4.0,2.0,1.0,2018.0
